,1,2,3,4,5,6,7,8,9,Salary,Projection
152,Antonio Gates,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45900,95.30000000000001
394,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45600,95.19999999999999
153,Nick Boyle,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46000,95.19999999999999
632,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,45800,94.9
633,Nick Boyle,David Njoku,Devontae Booker,Lamar Miller,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,45900,94.80000000000001
395,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,45700,94.70000000000002
154,David Njoku,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45700,94.6
634,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,45600,94.4
396,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45400,94.1
397,Nick Boyle,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,45500,93.9
155,David Njoku,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Detroit Lions,45800,93.60000000000001
156,Nick Boyle,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45600,93.6
157,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,45600,93.6
158,David Njoku,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45500,93.5
635,Mike Gesicki,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,45500,93.4
636,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,45400,93.30000000000001
159,David Njoku,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45300,93.0
398,David Njoku,Devontae Booker,Isaiah Crowell,Maurice Harris,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45200,92.80000000000001
399,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45200,92.80000000000001
637,Nick Boyle,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,45300,92.6
400,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Washington Redskins,45300,92.5
401,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Denver Broncos,45300,92.5
402,Antonio Gates,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45100,92.4
403,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45000,92.19999999999999
638,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Doug Baldwin,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45200,92.19999999999999
639,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45000,92.1
404,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44900,91.9
160,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Denver Broncos,45400,91.9
161,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Washington Redskins,45400,91.9
162,David Njoku,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45100,91.6
163,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45000,91.30000000000001
405,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44800,91.19999999999999
406,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44800,91.19999999999999
640,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Detroit Lions,45100,91.10000000000001
641,Mike Gesicki,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44900,91.1
642,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44800,91.0
407,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44700,90.80000000000001
164,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Washington Redskins,45200,90.8
165,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Denver Broncos,45200,90.8
166,David Njoku,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44900,90.6
167,David Njoku,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44900,90.6
643,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44600,90.5
168,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44800,90.19999999999999
644,Jeff Heuerman,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44700,90.19999999999999
408,Nick Boyle,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44600,90.1
645,Nick Boyle,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44500,89.80000000000001
169,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44600,89.69999999999999
409,Nick Boyle,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44400,89.6
410,Antonio Gates,Devontae Booker,Isaiah Crowell,Maurice Harris,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44500,89.5
411,Antonio Gates,Devontae Booker,Isaiah Crowell,Courtland Sutton,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44500,89.5
170,Jeff Heuerman,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44700,89.4
646,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44400,89.1
171,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44500,89.0
412,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44300,88.9
647,Nick Boyle,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44300,88.7
413,Nick Boyle,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44200,88.5
172,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44400,88.30000000000001
648,Nick Boyle,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44100,88.2
649,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44200,88.1
650,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44200,88.1
173,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44300,87.9
414,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44100,87.9
415,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44100,87.9
174,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44100,87.4
175,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44200,87.30000000000001
176,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44200,87.30000000000001
416,Nick Boyle,Devontae Booker,Isaiah Crowell,Maurice Harris,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44000,87.2
417,Nick Boyle,Devontae Booker,Isaiah Crowell,Courtland Sutton,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44000,87.2
651,Jeff Heuerman,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44000,86.9
652,Nick Boyle,David Njoku,Duke Johnson Jr.,Devontae Booker,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44000,86.9
653,Nick Boyle,David Njoku,Devontae Booker,Isaiah Crowell,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43900,86.80000000000001
418,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43900,86.7
419,Nick Boyle,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43800,86.6
654,Nick Boyle,Antonio Gates,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43800,86.5
177,Antonio Gates,Jacquizz Rodgers,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43900,86.1
178,Nick Boyle,Devontae Booker,Isaiah Crowell,Mike Davis,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,44000,85.9
656,Nick Boyle,David Njoku,Devontae Booker,Isaiah Crowell,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43700,85.80000000000001
655,Nick Boyle,David Njoku,Devontae Booker,Isaiah Crowell,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43700,85.80000000000001
420,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43700,85.60000000000001
421,Nick Boyle,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43600,85.6
422,Nick Boyle,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43600,85.6
657,Nick Boyle,Antonio Gates,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43600,85.4
179,Nick Boyle,Jacquizz Rodgers,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43800,85.4
181,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43700,85.0
180,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Isaiah Crowell,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43700,85.0
658,Nick Boyle,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43400,84.9
659,Nick Boyle,Jeff Heuerman,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43500,84.60000000000001
424,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Courtland Sutton,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43500,84.30000000000001
182,Nick Boyle,Jacquizz Rodgers,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43600,84.30000000000001
425,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Maurice Harris,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43500,84.30000000000001
423,Antonio Gates,Jacquizz Rodgers,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43500,84.30000000000001
427,Nick Boyle,Devontae Booker,Isaiah Crowell,Laquon Treadwell,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43400,84.2
426,Nick Boyle,Devontae Booker,Isaiah Crowell,Maurice Harris,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43400,84.2
660,Mike Gesicki,Nick Boyle,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43300,83.9
183,Nick Boyle,Jacquizz Rodgers,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43400,83.80000000000001
428,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Tre'Quan Smith,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43300,83.7
184,Antonio Gates,Jacquizz Rodgers,Devontae Booker,Isaiah Crowell,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43500,83.7
185,Antonio Gates,Jacquizz Rodgers,Devontae Booker,Isaiah Crowell,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43500,83.7
661,Nick Boyle,Antonio Gates,Devontae Booker,Isaiah Crowell,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43200,83.5
429,Nick Boyle,Devontae Booker,Isaiah Crowell,Maurice Harris,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43200,83.2
430,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Tre'Quan Smith,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43100,82.7
431,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Tre'Quan Smith,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43100,82.7
662,Nick Boyle,Antonio Gates,Devontae Booker,Isaiah Crowell,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43000,82.5
663,Nick Boyle,Antonio Gates,Devontae Booker,Isaiah Crowell,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43000,82.5
186,Nick Boyle,Duke Johnson Jr.,Jacquizz Rodgers,Devontae Booker,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43300,82.5
187,Nick Boyle,Jacquizz Rodgers,Devontae Booker,Isaiah Crowell,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43200,82.4
664,Nick Boyle,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,42900,82.0
432,Nick Boyle,Jacquizz Rodgers,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43000,82.0
434,Antonio Gates,Jacquizz Rodgers,Devontae Booker,Tre'Quan Smith,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,42900,81.4
188,Nick Boyle,Jacquizz Rodgers,Devontae Booker,Isaiah Crowell,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43000,81.4
433,Antonio Gates,Jacquizz Rodgers,Devontae Booker,Tre'Quan Smith,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,42900,81.4
189,Nick Boyle,Jacquizz Rodgers,Devontae Booker,Isaiah Crowell,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,43000,81.4
666,Nick Boyle,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Denver Broncos,43100,81.2
665,Nick Boyle,Antonio Gates,Duke Johnson Jr.,Devontae Booker,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Washington Redskins,43100,81.2
667,Mike Gesicki,Nick Boyle,Duke Johnson Jr.,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,42800,81.0
190,Nick Boyle,Duke Johnson Jr.,Jacquizz Rodgers,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,42900,80.9
436,Nick Boyle,Jacquizz Rodgers,Devontae Booker,Maurice Harris,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,42800,80.7
435,Nick Boyle,Jacquizz Rodgers,Devontae Booker,Courtland Sutton,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,42800,80.7
