,1,2,3,4,5,6,7,8,9,Salary,Projection
736,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31500,90.89999999999999
465,Antonio Gates,Nick Chubb,Peyton Barber,Zay Jones,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32000,90.7
464,Antonio Gates,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,32000,90.7
466,Jeff Heuerman,Nick Chubb,Peyton Barber,Zay Jones,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31900,90.4
467,Jeff Heuerman,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,31900,90.4
201,Antonio Gates,Elijah McGuire,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31700,90.2
468,Jeff Heuerman,Nick Chubb,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,31800,90.00000000000001
202,Jeff Heuerman,Elijah McGuire,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31600,89.9
737,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Kelvin Benjamin,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31400,89.89999999999999
738,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31300,89.7
469,Jeff Heuerman,Devontae Booker,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31700,89.5
203,Jeff Heuerman,Elijah McGuire,Nick Chubb,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31500,89.5
204,Jeff Heuerman,Elijah McGuire,Nick Chubb,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,31500,89.5
739,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,31200,89.3
740,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31200,89.3
470,Jeff Heuerman,Elijah McGuire,Nick Chubb,Zay Jones,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31600,88.7
471,Antonio Gates,Frank Gore,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31600,88.7
472,Jeff Heuerman,Frank Gore,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31500,88.4
205,Antonio Gates,Isaiah Crowell,Elijah McGuire,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31400,88.30000000000001
741,Antonio Gates,Jeff Heuerman,Elijah McGuire,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,31100,88.1
742,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,31100,88.1
473,Jeff Heuerman,Devontae Booker,Peyton Barber,Zay Jones,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31400,88.0
206,Jeff Heuerman,Isaiah Crowell,Elijah McGuire,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31300,88.0
743,Antonio Gates,Jeff Heuerman,Elijah McGuire,Nick Chubb,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31000,87.9
207,Antonio Gates,Devontae Booker,Elijah McGuire,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31200,87.7
474,Jeff Heuerman,Devontae Booker,Peyton Barber,Adam Humphries,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31300,87.6
475,Jeff Heuerman,Devontae Booker,Peyton Barber,Adam Humphries,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,31300,87.6
744,Antonio Gates,Jeff Heuerman,Elijah McGuire,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30900,87.6
208,Jeff Heuerman,Devontae Booker,Elijah McGuire,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31100,87.4
745,Antonio Gates,Jeff Heuerman,Devontae Booker,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30800,87.2
209,Jeff Heuerman,Devontae Booker,Elijah McGuire,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31000,87.1
476,Jeff Heuerman,Frank Gore,Peyton Barber,Zay Jones,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31200,86.9
746,Antonio Gates,Jeff Heuerman,Devontae Booker,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30700,86.9
477,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,31200,86.9
478,Antonio Gates,Elijah McGuire,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31100,86.7
479,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31000,86.4
211,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30900,86.30000000000001
210,Antonio Gates,Elijah McGuire,Frank Gore,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30900,86.30000000000001
747,Antonio Gates,Jeff Heuerman,Frank Gore,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30600,86.10000000000001
212,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30800,86.0
748,Antonio Gates,Jeff Heuerman,Frank Gore,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30500,85.80000000000001
480,Antonio Gates,Elijah McGuire,Peyton Barber,Zay Jones,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30900,85.5
214,Jeff Heuerman,Devontae Booker,Elijah McGuire,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,30700,85.5
213,Jeff Heuerman,Devontae Booker,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30700,85.5
749,Antonio Gates,Jeff Heuerman,Devontae Booker,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30400,85.3
750,Antonio Gates,Jeff Heuerman,Devontae Booker,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,30400,85.3
482,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30800,85.2
481,Antonio Gates,Elijah McGuire,Peyton Barber,Zay Jones,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30800,85.2
483,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30700,84.9
215,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30600,84.80000000000001
752,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,30300,84.60000000000001
751,Antonio Gates,Jeff Heuerman,Frank Gore,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30300,84.60000000000001
485,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,30600,84.5
484,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30600,84.5
216,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30500,84.4
217,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,30500,84.4
753,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,30200,84.30000000000001
754,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30100,84.10000000000001
755,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30000,83.80000000000001
487,Antonio Gates,Elijah McGuire,Peyton Barber,Zay Jones,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,30500,83.60000000000001
486,Antonio Gates,Elijah McGuire,Peyton Barber,Zay Jones,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30500,83.60000000000001
489,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,30400,83.30000000000001
488,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30400,83.30000000000001
218,Jeff Heuerman,Mike Davis,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,30400,83.2
219,Jeff Heuerman,Mike Davis,Elijah McGuire,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,30400,83.2
490,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,30300,82.9
220,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Tim Patrick,Andre Holmes,Courtland Sutton,Ryan Fitzpatrick,Lions,30300,82.80000000000001
756,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Kelvin Benjamin,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,29900,82.80000000000001
757,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,29800,82.60000000000001
759,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,29700,82.2
758,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,29700,82.2
222,Jeff Heuerman,Devontae Booker,Elijah McGuire,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Alex Smith,Lions,30200,82.0
223,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Adam Humphries,Laquon Treadwell,Tim Patrick,Ryan Fitzpatrick,Lions,30200,82.0
224,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Adam Humphries,Tim Patrick,Maurice Harris,Ryan Fitzpatrick,Lions,30200,82.0
221,Jeff Heuerman,Devontae Booker,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Alex Smith,Lions,30200,82.0
491,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Tim Patrick,Andre Holmes,Courtland Sutton,Ryan Fitzpatrick,Lions,30200,81.7
225,Jeff Heuerman,Devontae Booker,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Ryan Fitzpatrick,Lions,30100,81.5
492,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Andre Holmes,Courtland Sutton,Ryan Fitzpatrick,Lions,30100,81.30000000000001
493,Jeff Heuerman,Elijah McGuire,Peyton Barber,Tim Patrick,Maurice Harris,Andre Holmes,Courtland Sutton,Ryan Fitzpatrick,Lions,30100,81.30000000000001
760,Antonio Gates,Jeff Heuerman,Elijah McGuire,Frank Gore,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,29600,80.9
227,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Alex Smith,Lions,30000,80.9
226,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Alex Smith,Lions,30000,80.9
761,Antonio Gates,Jeff Heuerman,Elijah McGuire,Frank Gore,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,29600,80.9
762,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Tim Patrick,Andre Holmes,Courtland Sutton,Ryan Fitzpatrick,Lions,29500,80.60000000000001
494,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Laquon Treadwell,Tim Patrick,Maurice Harris,Ryan Fitzpatrick,Lions,30000,80.5
228,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Ryan Fitzpatrick,Lions,29900,80.4
763,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Laquon Treadwell,Tim Patrick,Ryan Fitzpatrick,Lions,29400,79.80000000000001
495,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Laquon Treadwell,Tim Patrick,Courtland Sutton,Alex Smith,Lions,29900,79.80000000000001
496,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Tim Patrick,Maurice Harris,Courtland Sutton,Alex Smith,Lions,29900,79.80000000000001
764,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Tim Patrick,Maurice Harris,Ryan Fitzpatrick,Lions,29400,79.80000000000001
497,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Courtland Sutton,Alex Smith,Lions,29800,79.4
229,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Tim Patrick,Andre Holmes,Courtland Sutton,Alex Smith,Lions,29800,79.30000000000001
765,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Alex Smith,Lions,29300,79.10000000000001
230,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Laquon Treadwell,Tim Patrick,Andre Holmes,Ryan Fitzpatrick,Lions,29700,78.8
231,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Tim Patrick,Maurice Harris,Andre Holmes,Ryan Fitzpatrick,Lions,29700,78.8
767,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Alex Smith,Lions,29200,78.7
766,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Alex Smith,Lions,29200,78.7
768,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Ryan Fitzpatrick,Lions,29100,78.2
498,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Tim Patrick,Andre Holmes,Courtland Sutton,Alex Smith,Lions,29700,78.2
499,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Courtland Sutton,Brock Osweiler,Lions,29700,78.2
232,Jeff Heuerman,Devontae Booker,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Alex Smith,Lions,29600,78.0
500,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Andre Holmes,Courtland Sutton,Alex Smith,Lions,29600,77.80000000000001
501,Jeff Heuerman,Elijah McGuire,Peyton Barber,Tim Patrick,Maurice Harris,Andre Holmes,Courtland Sutton,Alex Smith,Lions,29600,77.80000000000001
233,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Zay Jones,Tim Patrick,Maurice Harris,Alex Smith,Lions,29500,77.30000000000001
502,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Andre Holmes,Ryan Fitzpatrick,Lions,29500,77.30000000000001
769,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Tim Patrick,Andre Holmes,Courtland Sutton,Alex Smith,Lions,29000,77.10000000000001
234,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Alex Smith,Lions,29400,76.9
771,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Tim Patrick,Maurice Harris,Andre Holmes,Ryan Fitzpatrick,Lions,28900,76.60000000000001
770,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Andre Holmes,Ryan Fitzpatrick,Lions,28900,76.60000000000001
503,Antonio Gates,Elijah McGuire,Peyton Barber,Zay Jones,Laquon Treadwell,Tim Patrick,Maurice Harris,Alex Smith,Lions,29400,76.10000000000001
235,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Nathan Peterman,Lions,29300,76.1
504,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Laquon Treadwell,Tim Patrick,Maurice Harris,Alex Smith,Lions,29300,75.80000000000001
236,Jeff Heuerman,Devontae Booker,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Nathan Peterman,Lions,29200,75.6
237,Jeff Heuerman,Devontae Booker,Elijah McGuire,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Nathan Peterman,Lions,29200,75.6
775,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Kelvin Benjamin,Tim Patrick,Alex Smith,Lions,28800,75.30000000000001
772,Antonio Gates,Jeff Heuerman,Elijah McGuire,Frank Gore,Tim Patrick,Maurice Harris,Andre Holmes,Ryan Fitzpatrick,Lions,28800,75.30000000000001
774,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Kelvin Benjamin,Tim Patrick,Maurice Harris,Alex Smith,Lions,28800,75.30000000000001
773,Antonio Gates,Jeff Heuerman,Elijah McGuire,Frank Gore,Laquon Treadwell,Tim Patrick,Andre Holmes,Ryan Fitzpatrick,Lions,28800,75.30000000000001
776,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Tim Patrick,Maurice Harris,Alex Smith,Lions,28700,75.10000000000001
505,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Adam Humphries,Tim Patrick,Courtland Sutton,Nathan Peterman,Lions,29200,75.0
238,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Nathan Peterman,Lions,29100,74.9
777,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Alex Smith,Lions,28600,74.7
506,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Laquon Treadwell,Tim Patrick,Courtland Sutton,Nathan Peterman,Lions,29100,74.6
507,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Tim Patrick,Maurice Harris,Courtland Sutton,Nathan Peterman,Lions,29100,74.6
240,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Nathan Peterman,Lions,29000,74.5
239,Jeff Heuerman,Elijah McGuire,Frank Gore,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Nathan Peterman,Lions,29000,74.5
778,Antonio Gates,Jeff Heuerman,Elijah McGuire,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Nathan Peterman,Lions,28500,73.9
508,Jeff Heuerman,Elijah McGuire,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Andre Holmes,Alex Smith,Lions,29000,73.80000000000001
510,Jeff Heuerman,Elijah McGuire,Peyton Barber,Zay Jones,Tim Patrick,Maurice Harris,Courtland Sutton,Nathan Peterman,Lions,28900,73.4
