Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
107295+AC0-64175,WR,Hakeem,Hakeem Butler,Butler,,0,4000,CIN+AEA-CAR,CIN,CAR,,,,,,WR/FLEX
107295+AC0-58041,RB,Mike,Mike Boone,Boone,0.6999999881,1,4000,CIN+AEA-CAR,CAR,CIN,,,,,,RB/FLEX
107295+AC0-193226,TE,Mason,Mason Pline,Pline,,0,4000,NE+AEA-SF,SF,NE,,,,,,TE/FLEX
107295+AC0-160463,TE,Tanner,Tanner McLachlan,McLachlan,,0,4000,CIN+AEA-CAR,CIN,CAR,,,,,,TE/FLEX
107295+AC0-53967,RB,Nick,Nick Bawden,Bawden,2,5,4000,JAC+AEA-HOU,HOU,JAC,,,,,,RB/FLEX
107295+AC0-92891,RB,Elijah,Elijah Collins,Collins,,0,4000,CIN+AEA-CAR,CIN,CAR,,,,,,RB/FLEX
107295+AC0-86747,WR,Dylan,Dylan Drummond,Drummond,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,WR/FLEX
107295+AC0-64221,TE,Zach,Zach Gentry,Gentry,,0,4000,CLE+AEA-LV,LV,CLE,,,,,,TE/FLEX
107295+AC0-103135,TE,Baylor,Baylor Cupp,Cupp,,0,4000,KC+AEA-LAC,KC,LAC,O,Undisclosed,,,,TE/FLEX
107295+AC0-56041,RB,Khari,Khari Blasingame,Blasingame,0.477777799,9,4000,LAR+AEA-CHI,CHI,LAR,,,,,,RB/FLEX
107295+AC0-72427,WR,Kwamie,Kwamie Lassiter II,Lassiter II,0.6999999881,1,4000,CIN+AEA-CAR,CIN,CAR,,,,,,WR/FLEX
107295+AC0-135916,WR,Brenden,Brenden Rice,Rice,,0,4000,KC+AEA-LAC,LAC,KC,,,,,,WR/FLEX
107295+AC0-70383,RB,Darrynton,Darrynton Evans,Evans,4.4166666667,6,4000,BUF+AEA-BAL,BUF,BAL,IR,Hamstring,,,,RB/FLEX
107295+AC0-88816,TE,Peyton,Peyton Hendershot,Hendershot,0.8285714558,7,4000,KC+AEA-LAC,KC,LAC,,,,,,TE/FLEX
107295+AC0-54007,TE,Jacob,Jacob Hollister,Hollister,,0,4000,CIN+AEA-CAR,CAR,CIN,,,,,,TE/FLEX
107295+AC0-86778,TE,Devin,Devin Culp,Culp,,0,4000,PHI+AEA-TB,TB,PHI,,,,,,TE/FLEX
107295+AC0-86781,WR,Terrell,Terrell Bynum,Bynum,,0,4000,CLE+AEA-LV,LV,CLE,,,,,,WR/FLEX
107295+AC0-47870,TE,Tyler,Tyler Higbee,Higbee,5.3125,16,4000,LAR+AEA-CHI,LAR,CHI,NA,Knee +AC0- acl  mcl,,,,TE/FLEX
107295+AC0-72453,WR,Denzel,Denzel Mims,Mims,,0,4000,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-27403,TE,Blake,Blake Bell,Bell,1.3000000545,7,4000,KC+AEA-LAC,KC,LAC,,,,,,TE/FLEX
107295+AC0-86800,TE,Colson,Colson Yankoff,Yankoff,,0,4000,WAS+AEA-ARI,WAS,ARI,,,,,,TE/FLEX
107295+AC0-92957,WR,Marcus,Marcus Riley,Riley,,0,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,WR/FLEX
107295+AC0-201508,WR,Jaaron,Jaaron Hayek,Hayek,,0,4000,KC+AEA-LAC,KC,LAC,IR,Shoulder,,,,WR/FLEX
107295+AC0-92970,WR,Tyler,Tyler Harrell,Harrell,,0,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,WR/FLEX
107295+AC0-72493,WR,Trishton,Trishton Jackson,Jackson,1.3000000318,3,4000,MIN+AEA-GB,MIN,GB,,,,,,WR/FLEX
107295+AC0-201526,RB,Ian,Ian Wheeler,Wheeler,,0,4000,LAR+AEA-CHI,CHI,LAR,IR,Knee,,,,RB/FLEX
107295+AC0-103225,RB,Aidan,Aidan Robbins,Robbins,,0,4000,CLE+AEA-LV,CLE,LV,,,,,,RB/FLEX
107295+AC0-158520,WR,Daylen,Daylen Baldwin,Baldwin,,0,4000,WAS+AEA-ARI,ARI,WAS,,,,,,WR/FLEX
107295+AC0-201535,WR,Kameron,Kameron Johnson,Johnson,0,1,4000,PHI+AEA-TB,TB,PHI,Q,Ankle,,,,WR/FLEX
107295+AC0-92990,RB,Hassan,Hassan Hall,Hall,,0,4000,WAS+AEA-ARI,ARI,WAS,,,,,,RB/FLEX
107295+AC0-72515,TE,Ian,Ian Thomas,Thomas,1.1571429116,7,4000,CIN+AEA-CAR,CAR,CIN,IR,Calf,,,,TE/FLEX
107295+AC0-201547,WR,Jalen,Jalen Coker,Coker,,0,4000,CIN+AEA-CAR,CAR,CIN,,,,,,WR/FLEX
107295+AC0-201546,TE,Kevin,Kevin Foelsch,Foelsch,,0,4000,PHI+AEA-TB,PHI,TB,,,,,,TE/FLEX
107295+AC0-201551,RB,Jaden,Jaden Shirden,Shirden,,0,4000,CIN+AEA-CAR,CAR,CIN,,,,,,RB/FLEX
107295+AC0-58189,TE,Mitchell,Mitchell Fraboni,Fraboni,0,1,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,TE/FLEX
107295+AC0-56142,WR,Juwann,Juwann Winfree,Winfree,0,3,4000,PIT+AEA-IND,IND,PIT,IR,Undisclosed,,,,WR/FLEX
107295+AC0-41806,WR,Laquon,Laquon Treadwell,Treadwell,2.0999999046,1,4000,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-27477,WR,Sterling,Sterling Shepard,Shepard,1.3909091082,11,4000,PHI+AEA-TB,TB,PHI,,,,,,WR/FLEX
107295+AC0-201561,WR,Cole,Cole Burgess,Burgess,,0,4000,CIN+AEA-CAR,CIN,CAR,,,,,,WR/FLEX
107295+AC0-93019,RB,Jack,Jack Colletto,Colletto,,0,4000,PIT+AEA-IND,PIT,IND,,,,,,RB/FLEX
107295+AC0-136031,WR,Rakim,Rakim Jarrett,Jarrett,1,8,4000,PHI+AEA-TB,TB,PHI,IR,Undisclosed,,,,WR/FLEX
107295+AC0-64350,WR,Jeff,Jeff Smith,Smith,,0,4000,WAS+AEA-ARI,ARI,WAS,Q,Undisclosed,,,,WR/FLEX
107295+AC0-201564,TE,Cam,Cam Grandy,Grandy,,0,4000,CIN+AEA-CAR,CIN,CAR,,,,,,TE/FLEX
107295+AC0-93026,TE,Teagan,Teagan Quitoriano,Quitoriano,1.4333333969,3,4000,LAR+AEA-CHI,CHI,LAR,,,,,,TE/FLEX
107295+AC0-66402,TE,Jack,Jack Driscoll,Driscoll,0,1,4000,PHI+AEA-TB,PHI,TB,,,,,,TE/FLEX
107295+AC0-156527,WR,Devontez,Devontez Walker,Walker,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-119672,RB,Kendall,Kendall Milton,Milton,,0,4000,CIN+AEA-CAR,CIN,CAR,,,,,,RB/FLEX
107295+AC0-103291,WR,Ahmarean,Ahmarean Brown,Brown,,0,4000,BUF+AEA-BAL,BUF,BAL,,,,,,WR/FLEX
107295+AC0-115581,WR,Ty,Ty James,James,,0,4000,MIN+AEA-GB,MIN,GB,,,,,,WR/FLEX
107295+AC0-134023,RB,Keaton,Keaton Mitchell,Mitchell,8.1750001907,8,4000,BUF+AEA-BAL,BAL,BUF,NA,Knee +AC0- acl,,,,RB/FLEX
107295+AC0-23435,TE,Andrew,Andrew DePaola,DePaola,0,1,4000,MIN+AEA-GB,MIN,GB,,,,,,TE/FLEX
107295+AC0-103308,RB,Jawhar,Jawhar Jordan,Jordan,,0,4000,JAC+AEA-HOU,HOU,JAC,Q,Undisclosed,,,,RB/FLEX
107295+AC0-119697,RB,MarShawn,MarShawn Lloyd,Lloyd,2.2999999523,1,4000,MIN+AEA-GB,GB,MIN,IR,Ankle,,,,RB/FLEX
107295+AC0-93075,TE,Hunter,Hunter Long,Long,,0,4000,LAR+AEA-CHI,LAR,CHI,,,,,,TE/FLEX
107295+AC0-64403,WR,Irvin,Irvin Charles,Charles,0,2,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,WR/FLEX
107295+AC0-56212,TE,Tommy,Tommy Sweeney,Sweeney,0,1,4000,LAR+AEA-CHI,CHI,LAR,,,,,,TE/FLEX
107295+AC0-64405,WR,Dan,Dan Chisena,Chisena,,0,4000,WAS+AEA-ARI,ARI,WAS,,,,,,WR/FLEX
107295+AC0-45997,WR,Keith,Keith Kirkwood,Kirkwood,1.5249999762,8,4000,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-91055,WR,Kevin,Kevin Austin Jr.,Austin Jr.,,0,4000,NO+AEA-ATL,NO,ATL,,,,,,WR/FLEX
107295+AC0-93107,RB,AJ,AJ Dillon,Dillon,7.1066665649,15,4000,MIN+AEA-GB,GB,MIN,IR,Neck,,,,RB/FLEX
107295+AC0-72627,RB,Patrick,Patrick Taylor Jr.,Taylor Jr.,2.2818182165,11,4000,NE+AEA-SF,SF,NE,,,,,,RB/FLEX
107295+AC0-138169,TE,Jaheim,Jaheim Bell,Bell,,0,4000,NE+AEA-SF,NE,SF,,,,,,TE/FLEX
107295+AC0-43973,RB,Keith,Keith Smith,Smith,0.685714313,7,4000,NO+AEA-ATL,ATL,NO,Q,Ankle,,,,RB/FLEX
107295+AC0-70601,TE,Harrison,Harrison Bryant,Bryant,0,1,4000,CLE+AEA-LV,LV,CLE,,,,,,TE/FLEX
107295+AC0-95180,WR,Sam,Sam Wiglusz,Wiglusz,,0,4000,LAR+AEA-CHI,LAR,CHI,,,,,,WR/FLEX
107295+AC0-93134,RB,Deon,Deon Jackson,Jackson,0.75,2,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,RB/FLEX
107295+AC0-41936,WR,Anthony,Anthony Miller,Miller,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-95184,WR,Xavier,Xavier Johnson,Johnson,,0,4000,JAC+AEA-HOU,HOU,JAC,,,,,,WR/FLEX
107295+AC0-72665,TE,Kenny,Kenny Yeboah,Yeboah,1.8999999762,2,4000,DEN+AEA-NYJ,NYJ,DEN,IR,Groin,,,,TE/FLEX
107295+AC0-91098,WR,Lawrence,Lawrence Keys III,Keys III,,0,4000,BUF+AEA-BAL,BUF,BAL,Q,Leg,,,,WR/FLEX
107295+AC0-103390,WR,Tre,Tre Mosley,Mosley,,0,4000,CIN+AEA-CAR,CIN,CAR,,,,,,WR/FLEX
107295+AC0-54239,TE,Matt,Matt Sokol,Sokol,,0,4000,PIT+AEA-IND,PIT,IND,,,,,,TE/FLEX
107295+AC0-87011,RB,Markese,Markese Stepp,Stepp,,0,4000,DEN+AEA-NYJ,NYJ,DEN,Q,Undisclosed,,,,RB/FLEX
107295+AC0-72705,TE,John,John Bates,Bates,0.5,2,4000,WAS+AEA-ARI,WAS,ARI,,,,,,TE/FLEX
107295+AC0-70663,WR,Frank,Frank Darby,Darby,,0,4000,NE+AEA-SF,SF,NE,Q,Undisclosed,,,,WR/FLEX
107295+AC0-166926,WR,Joseph,Joseph Scates,Scates,,0,4000,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-72725,TE,Irv,Irv Smith Jr.,Smith Jr.,2.7222222222,9,4000,JAC+AEA-HOU,HOU,JAC,,,,,,TE/FLEX
107295+AC0-70680,WR,Jalen,Jalen Camp,Camp,,0,4000,CLE+AEA-LV,CLE,LV,,,,,,WR/FLEX
107295+AC0-89127,WR,Justin,Justin Hall,Hall,,0,4000,MIN+AEA-GB,MIN,GB,,,,,,WR/FLEX
107295+AC0-154661,WR,Michael,Michael Bandy,Bandy,,0,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,WR/FLEX
107295+AC0-62505,TE,MyCole,MyCole Pruitt,Pruitt,1.3999999762,1,4000,PIT+AEA-IND,PIT,IND,O,Knee,,,,TE/FLEX
107295+AC0-152631,WR,Samori,Samori Toure,Toure,1.1800000191,10,4000,LAR+AEA-CHI,CHI,LAR,,,,,,WR/FLEX
107295+AC0-64575,RB,Derrick,Derrick Gore,Gore,1.2999999523,2,4000,WAS+AEA-ARI,WAS,ARI,,,,,,RB/FLEX
107295+AC0-64576,RB,Damien,Damien Harris,Harris,3,6,4000,BUF+AEA-BAL,BUF,BAL,,,,,,RB/FLEX
107295+AC0-72772,RB,Avery,Avery Williams,Williams,0,3,4000,NO+AEA-ATL,ATL,NO,,,,,,RB/FLEX
107295+AC0-87112,WR,Josh,Josh Ali,Ali,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,WR/FLEX
107295+AC0-27721,WR,Justin,Justin Hardee Sr.,Hardee Sr.,,0,4000,CIN+AEA-CAR,CAR,CIN,,,,,,WR/FLEX
107295+AC0-87117,TE,Brenden,Brenden Bates,Bates,,0,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,TE/FLEX
107295+AC0-68685,WR,Austin,Austin Mack,Mack,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,WR/FLEX
107295+AC0-87122,WR,Lynn,Lynn Bowden Jr.,Bowden Jr.,1.8888888889,9,4000,NO+AEA-ATL,NO,ATL,,,,,,WR/FLEX
107295+AC0-42077,TE,James,James Winchester,Winchester,0,2,4000,KC+AEA-LAC,KC,LAC,,,,,,TE/FLEX
107295+AC0-46177,TE,David,David Wells,Wells,0,3,4000,PHI+AEA-TB,TB,PHI,,,,,,TE/FLEX
107295+AC0-91235,TE,Geor'Quarius,Geor'Quarius Spivey,Spivey,,0,4000,KC+AEA-LAC,KC,LAC,,,,,,TE/FLEX
107295+AC0-68714,TE,Ko,Ko Kieft,Kieft,1.3399999619,5,4000,PHI+AEA-TB,TB,PHI,Q,Ankle,,,,TE/FLEX
107295+AC0-64627,WR,Scotty,Scotty Washington,Washington,,0,4000,BUF+AEA-BAL,BAL,BUF,O,Hand,,,,WR/FLEX
107295+AC0-64634,WR,Alex,Alex Bachman,Bachman,,0,4000,CLE+AEA-LV,LV,CLE,,,,,,WR/FLEX
107295+AC0-68730,TE,Sean,Sean McKeon,McKeon,0,4,4000,PIT+AEA-IND,IND,PIT,,,,,,TE/FLEX
107295+AC0-199819,RB,Louis,Louis Rees+AC0-Zammit,Rees+AC0-Zammit,,0,4000,JAC+AEA-HOU,JAC,HOU,,,,,,RB/FLEX
107295+AC0-83081,RB,Chase,Chase Edmonds,Edmonds,2.6600001017,15,4000,PHI+AEA-TB,TB,PHI,IR,Knee,,,,RB/FLEX
107295+AC0-87179,TE,Thomas,Thomas Yassmin,Yassmin,,0,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,TE/FLEX
107295+AC0-95370,TE,Ryan,Ryan Miller,Miller,,0,4000,PHI+AEA-TB,TB,PHI,,,,,,TE/FLEX
107295+AC0-54426,TE,Andrew,Andrew Beck,Beck,2.3785713741,14,4000,MIN+AEA-GB,GB,MIN,,,,,,TE/FLEX
107295+AC0-93341,WR,Sam,Sam Pinckney,Pinckney,,0,4000,CIN+AEA-CAR,CAR,CIN,,,,,,WR/FLEX
107295+AC0-72863,TE,Armani,Armani Rogers,Rogers,,0,4000,PHI+AEA-TB,PHI,TB,,,,,,TE/FLEX
107295+AC0-103584,RB,Noah,Noah Cain,Cain,,0,4000,CIN+AEA-CAR,CIN,CAR,,,,,,RB/FLEX
107295+AC0-105648,RB,Tyler,Tyler Goodson,Goodson,0.6999999881,1,4000,PIT+AEA-IND,IND,PIT,,,,,,RB/FLEX
107295+AC0-173238,RB,Ramon,Ramon Jefferson,Jefferson,,0,4000,PHI+AEA-TB,TB,PHI,,,,,,RB/FLEX
107295+AC0-87233,WR,Bryan,Bryan Thompson,Thompson,,0,4000,BUF+AEA-BAL,BUF,BAL,Q,Hamstring,,,,WR/FLEX
107295+AC0-89283,TE,Tre',Tre' McKitty,McKitty,0,1,4000,BUF+AEA-BAL,BUF,BAL,,,,,,TE/FLEX
107295+AC0-83138,TE,Ross,Ross Dwelley,Dwelley,0.4250000119,4,4000,NO+AEA-ATL,ATL,NO,,,,,,TE/FLEX
107295+AC0-54472,WR,Cam,Cam Sims,Sims,,0,4000,CIN+AEA-CAR,CAR,CIN,Q,Undisclosed,,,,WR/FLEX
107295+AC0-70859,TE,Albert,Albert Okwuegbunam Jr.,Okwuegbunam Jr.,0,2,4000,PHI+AEA-TB,PHI,TB,IR,Abdomen,,,,TE/FLEX
107295+AC0-25813,WR,Phillip,Phillip Dorsett II,Dorsett II,0,2,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,WR/FLEX
107295+AC0-95455,WR,D.J.,D.J. Montgomery,Montgomery,6.5500001907,2,4000,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-91361,RB,Hassan,Hassan Haskins,Haskins,1.1000000238,1,4000,KC+AEA-LAC,LAC,KC,,,,,,RB/FLEX
107295+AC0-93408,WR,Rondale,Rondale Moore,Moore,5,17,4000,NO+AEA-ATL,ATL,NO,IR,Knee,,,,WR/FLEX
107295+AC0-130275,WR,Kristian,Kristian Wilkerson,Wilkerson,0,1,4000,CLE+AEA-LV,LV,CLE,,,,,,WR/FLEX
107295+AC0-130288,RB,James,James Robinson,Robinson,0.5,1,4000,NO+AEA-ATL,NO,ATL,,,,,,RB/FLEX
107295+AC0-11512,TE,Jimmy,Jimmy Graham,Graham,4.4142856598,7,4000,NO+AEA-ATL,NO,ATL,,,,,,TE/FLEX
107295+AC0-158968,RB,Jonathon,Jonathon Brooks,Brooks,,0,4000,CIN+AEA-CAR,CAR,CIN,IR,Knee +AC0- acl,,,,RB/FLEX
107295+AC0-115971,WR,Shaquan,Shaquan Davis,Davis,,0,4000,PIT+AEA-IND,PIT,IND,,,,,,WR/FLEX
107295+AC0-111888,TE,Luke,Luke Benson,Benson,,0,4000,KC+AEA-LAC,LAC,KC,,,,,,TE/FLEX
107295+AC0-83226,TE,Kevin,Kevin Rader,Rader,0.275000006,4,4000,NO+AEA-ATL,NO,ATL,Q,Undisclosed,,,,TE/FLEX
107295+AC0-185639,WR,Keilahn,Keilahn Harris,Harris,,0,4000,PIT+AEA-IND,PIT,IND,Q,Undisclosed,,,,WR/FLEX
107295+AC0-91428,WR,Tarik,Tarik Black,Black,,0,4000,PIT+AEA-IND,PIT,IND,Q,Undisclosed,,,,WR/FLEX
107295+AC0-91431,RB,Ben,Ben Mason,Mason,,0,4000,KC+AEA-LAC,LAC,KC,Q,Undisclosed,,,,RB/FLEX
107295+AC0-130350,WR,Jaylon,Jaylon Moore,Moore,,0,4000,JAC+AEA-HOU,JAC,HOU,Q,Undisclosed,,,,WR/FLEX
107295+AC0-91443,TE,McCallan,McCallan Castles,Castles,,0,4000,PHI+AEA-TB,PHI,TB,Q,Undisclosed,,,,TE/FLEX
107295+AC0-87367,TE,Jacob,Jacob Warren,Warren,,0,4000,NE+AEA-SF,NE,SF,,,,,,TE/FLEX
107295+AC0-64841,WR,Equanimeous,Equanimeous St. Brown,St. Brown,1.7399999619,5,4000,NO+AEA-ATL,NO,ATL,,,,,,WR/FLEX
107295+AC0-64843,WR,Jalen,Jalen Guyton,Guyton,2.8428570884,7,4000,CLE+AEA-LV,LV,CLE,,,,,,WR/FLEX
107295+AC0-54608,RB,Jerick,Jerick McKinnon,McKinnon,5.720000047,13,4000,KC+AEA-LAC,KC,LAC,,,,,,RB/FLEX
107295+AC0-101718,TE,Riley,Riley Sharp,Sharp,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,TE/FLEX
107295+AC0-73046,WR,Tre,Tre Nixon,Nixon,,0,4000,NE+AEA-SF,NE,SF,,,,,,WR/FLEX
107295+AC0-91481,WR,Nikko,Nikko Remigio,Remigio,,0,4000,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-91488,RB,Chris,Chris Brooks,Brooks,0.3000000119,1,4000,MIN+AEA-GB,GB,MIN,,,,,,RB/FLEX
107295+AC0-93539,RB,Michael,Michael Carter,Carter,3.1199999491,15,4000,WAS+AEA-ARI,ARI,WAS,,,,,,RB/FLEX
107295+AC0-111978,WR,Tayvion,Tayvion Robinson,Robinson,,0,4000,CIN+AEA-CAR,CAR,CIN,Q,Undisclosed,,,,WR/FLEX
107295+AC0-68975,TE,Josh,Josh Pederson,Pederson,,0,4000,JAC+AEA-HOU,JAC,HOU,Q,Ankle,,,,TE/FLEX
107295+AC0-114039,WR,Peter,Peter LeBlanc,LeBlanc,,0,4000,LAR+AEA-CHI,CHI,LAR,,,,,,WR/FLEX
107295+AC0-60791,TE,Tommy,Tommy Hudson,Hudson,,0,4000,NO+AEA-ATL,NO,ATL,Q,Undisclosed,,,,TE/FLEX
107295+AC0-56698,WR,Dante,Dante Pettis,Pettis,,0,4000,LAR+AEA-CHI,CHI,LAR,Q,Undisclosed,,,,WR/FLEX
107295+AC0-185728,TE,Patrick,Patrick Murtagh,Murtagh,,0,4000,JAC+AEA-HOU,JAC,HOU,IR,Ankle,,,,TE/FLEX
107295+AC0-114053,TE,Neal,Neal Johnson,Johnson,,0,4000,MIN+AEA-GB,MIN,GB,,,,,,TE/FLEX
107295+AC0-73095,WR,Samson,Samson Nacua,Nacua,,0,4000,NO+AEA-ATL,NO,ATL,,,,,,WR/FLEX
107295+AC0-191887,WR,Rory,Rory Starkey,Starkey,,0,4000,MIN+AEA-GB,GB,MIN,Q,Calf,,,,WR/FLEX
107295+AC0-167311,WR,OJ,OJ Hiliare,Hiliare,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,WR/FLEX
107295+AC0-138643,WR,Jason,Jason Brownlee,Brownlee,2.8200000763,5,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,WR/FLEX
107295+AC0-73111,WR,Chase,Chase Claypool,Claypool,2.2125000954,8,4000,BUF+AEA-BAL,BUF,BAL,Q,Toe,,,,WR/FLEX
107295+AC0-185753,WR,T.J.,T.J. Luther,Luther,,0,4000,MIN+AEA-GB,GB,MIN,,,,,,WR/FLEX
107295+AC0-73121,RB,Tony,Tony Jones Jr.,Jones Jr.,4.7833334605,6,4000,WAS+AEA-ARI,ARI,WAS,,,,,,RB/FLEX
107295+AC0-112037,WR,Casey,Casey Washington,Washington,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,WR/FLEX
107295+AC0-60838,WR,Andre,Andre Baccellia,Baccellia,0,2,4000,WAS+AEA-ARI,ARI,WAS,,,,,,WR/FLEX
107295+AC0-73130,RB,Chris,Chris Evans,Evans,0.400000006,4,4000,CIN+AEA-CAR,CIN,CAR,IR,Leg,,,,RB/FLEX
107295+AC0-91565,WR,Jaylen,Jaylen Johnson,Johnson,,0,4000,KC+AEA-LAC,LAC,KC,,,,,,WR/FLEX
107295+AC0-87469,TE,Jelani,Jelani Woods,Woods,,0,4000,PIT+AEA-IND,IND,PIT,IR,Toe,,,,TE/FLEX
107295+AC0-114100,RB,Isaiah,Isaiah Spiller,Spiller,1.6,10,4000,KC+AEA-LAC,LAC,KC,,,,,,RB/FLEX
107295+AC0-114109,WR,Ainias,Ainias Smith,Smith,,0,4000,PHI+AEA-TB,PHI,TB,IR,Ankle,,,,WR/FLEX
107295+AC0-71105,WR,Ben,Ben Skowronek,Skowronek,1.85,10,4000,PIT+AEA-IND,PIT,IND,IR,Shoulder,,,,WR/FLEX
107295+AC0-26057,RB,Michael,Michael Burton,Burton,0.6999999881,2,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,RB/FLEX
107295+AC0-173518,WR,Qadir,Qadir Ismail,Ismail,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-69068,RB,Jonathan,Jonathan Ward,Ward,0.3666666746,3,4000,PIT+AEA-IND,PIT,IND,,,,,,RB/FLEX
107295+AC0-136663,RB,DeWayne,DeWayne McBride,McBride,,0,4000,MIN+AEA-GB,MIN,GB,,,,,,RB/FLEX
107295+AC0-103896,WR,Nsimba,Nsimba Webster,Webster,,0,4000,LAR+AEA-CHI,CHI,LAR,IR,Groin,,,,WR/FLEX
107295+AC0-87515,WR,Tylan,Tylan Wallace,Wallace,0.9499999881,8,4000,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-54746,TE,Tyler,Tyler Ott,Ott,0,2,4000,WAS+AEA-ARI,WAS,ARI,,,,,,TE/FLEX
107295+AC0-157150,RB,Audric,Audric Estime,Estime,1.3999999762,1,4000,DEN+AEA-NYJ,DEN,NYJ,IR,Ankle,,,,RB/FLEX
107295+AC0-103901,WR,Davion,Davion Davis,Davis,,0,4000,WAS+AEA-ARI,WAS,ARI,,,,,,WR/FLEX
107295+AC0-103900,TE,Brandon,Brandon Dillon,Dillon,,0,4000,WAS+AEA-ARI,WAS,ARI,Q,Undisclosed,,,,TE/FLEX
107295+AC0-91612,WR,Matt,Matt Landers,Landers,,0,4000,NE+AEA-SF,NE,SF,,,,,,WR/FLEX
107295+AC0-185827,RB,Jacob,Jacob Saylors,Saylors,,0,4000,CLE+AEA-LV,CLE,LV,,,,,,RB/FLEX
107295+AC0-91618,TE,John,John FitzPatrick,FitzPatrick,0.8500000238,2,4000,NO+AEA-ATL,ATL,NO,,,,,,TE/FLEX
107295+AC0-112101,WR,Jared,Jared Wayne,Wayne,,0,4000,JAC+AEA-HOU,HOU,JAC,Q,Knee +AC0- meniscus,,,,WR/FLEX
107295+AC0-40434,WR,Greg,Greg Ward,Ward,,0,4000,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-89586,TE,Tucker,Tucker Fisk,Fisk,0.6999999881,2,4000,KC+AEA-LAC,LAC,KC,,,,,,TE/FLEX
107295+AC0-32243,WR,Marquise,Marquise Goodwin,Goodwin,1,12,4000,CLE+AEA-LV,CLE,LV,,,,,,WR/FLEX
107295+AC0-138746,WR,Javon,Javon Baker,Baker,,0,4000,NE+AEA-SF,NE,SF,,,,,,WR/FLEX
107295+AC0-128515,RB,Ellis,Ellis Merriweather,Merriweather,,0,4000,MIN+AEA-GB,GB,MIN,,,,,,RB/FLEX
107295+AC0-60930,RB,Myles,Myles Gaskin,Gaskin,+AC0-0.150000006,2,4000,MIN+AEA-GB,MIN,GB,,,,,,RB/FLEX
107295+AC0-114180,WR,David,David Bell,Bell,4.1999998093,1,4000,CLE+AEA-LV,CLE,LV,IR,Hip,,,,WR/FLEX
107295+AC0-62994,WR,Steven,Steven Sims,Sims,0,2,4000,JAC+AEA-HOU,HOU,JAC,,,,,,WR/FLEX
107295+AC0-185878,RB,Elijah,Elijah Dotson,Dotson,0.9666666985,3,4000,KC+AEA-LAC,LAC,KC,,,,,,RB/FLEX
107295+AC0-89627,WR,Brycen,Brycen Tremayne,Tremayne,,0,4000,WAS+AEA-ARI,WAS,ARI,,,,,,WR/FLEX
107295+AC0-34331,RB,Latavius,Latavius Murray,Murray,4.7588236192,17,4000,BUF+AEA-BAL,BUF,BAL,,,,,,RB/FLEX
107295+AC0-138782,RB,Dillon,Dillon Johnson,Johnson,,0,4000,CIN+AEA-CAR,CAR,CIN,,,,,,RB/FLEX
107295+AC0-73247,RB,Kene,Kene Nwangwu,Nwangwu,0.1444444391,9,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,RB/FLEX
107295+AC0-103966,TE,Stone,Stone Smartt,Smartt,2.0769230769,13,4000,KC+AEA-LAC,LAC,KC,,,,,,TE/FLEX
107295+AC0-138786,WR,Malik,Malik Heath,Heath,2,13,4000,MIN+AEA-GB,GB,MIN,,,,,,WR/FLEX
107295+AC0-185889,TE,Tanner,Tanner Taula,Taula,,0,4000,PHI+AEA-TB,TB,PHI,,,,,,TE/FLEX
107295+AC0-138788,WR,Tulu,Tulu Griffin,Griffin,,0,4000,CLE+AEA-LV,CLE,LV,,,,,,WR/FLEX
