Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
65568-22113,RB,Alfred,Alfred Morris,Morris,3.9200000762939453,10,4500,CAR@NYG,NYG,CAR,,,,,,RB/FLEX
65568-63078,RB,Ke'Shawn,Ke'Shawn Vaughn,Vaughn,2.9857142312186107,7,4500,CHI@TB,TB,CHI,,,,,,RB/FLEX
65568-87657,WR,Seth,Seth Williams,Williams,,,4500,DEN@CLE,DEN,CLE,,,,,,WR/FLEX
65568-71280,WR,Kalija,Kalija Lipscomb,Lipscomb,,,4500,KC@TEN,TEN,KC,,,,,,WR/FLEX
65568-38514,WR,Kevin,Kevin White,White,0,2,4500,NO@SEA,NO,SEA,,,,,,WR/FLEX
65568-56946,WR,Ventell,Ventell Bryant,Bryant,0,1,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65568-93824,WR,Easop,Easop Winston Jr.,Winston Jr.,0,2,4500,NO@SEA,NO,SEA,,,,,,WR/FLEX
65568-61060,RB,Devine,Devine Ozigbo,Ozigbo,1.4666666984558105,6,4500,NO@SEA,NO,SEA,,,,,,RB/FLEX
65568-61072,WR,Stanley,Stanley Morgan,Morgan,0,1,4500,CIN@BAL,CIN,BAL,,,,,,WR/FLEX
65568-52902,WR,Trey,Trey Quinn,Quinn,0,3,4500,PHI@LV,LV,PHI,Q,Undisclosed,,,,WR/FLEX
65568-7856,WR,Matthew,Matthew Slater,Slater,0,1,4500,NYJ@NE,NE,NYJ,,,,,,WR/FLEX
65568-89785,RB,Spencer,Spencer Brown,Brown,,,4500,CAR@NYG,CAR,NYG,,,,,,RB/FLEX
65568-71355,RB,Elijah,Elijah Holyfield,Holyfield,0,1,4500,CIN@BAL,CIN,BAL,,,,,,RB/FLEX
65568-104124,WR,Darrius,Darrius Shepherd,Shepherd,0.7285714149475098,7,4500,KC@TEN,KC,TEN,,,,,,WR/FLEX
65568-71359,WR,Javon,Javon Wims,Wims,1.5727272033691406,11,4500,PHI@LV,LV,PHI,,,,,,WR/FLEX
65568-73406,WR,DeVontres,DeVontres Dukes,Dukes,,,4500,DEN@CLE,DEN,CLE,Q,Undisclosed,,,,WR/FLEX
65568-69325,WR,Riley,Riley Ridley,Ridley,2.1,5,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65568-71372,WR,Tyrie,Tyrie Cleveland,Cleveland,1.3285714558192663,7,4500,DEN@CLE,DEN,CLE,,,,,,WR/FLEX
65568-65231,RB,Adam,Adam Prentice,Prentice,,,4500,NO@SEA,NO,SEA,,,,,,RB/FLEX
65568-85714,RB,Tory,Tory Carter,Carter,,,4500,KC@TEN,TEN,KC,,,,,,RB/FLEX
65568-89817,WR,Austin,Austin Watkins Jr.,Watkins Jr.,,,4500,IND@SF,SF,IND,,,,,,WR/FLEX
65568-69343,WR,Landen,Landen Akers,Akers,,,4500,DET@LAR,LAR,DET,,,,,,WR/FLEX
65568-63201,RB,Xavier,Xavier Jones,Jones,0,3,4500,DET@LAR,LAR,DET,IR,Achilles,,,,RB/FLEX
65568-40674,WR,Jester,Jester Weah,Weah,0,1,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65568-85731,WR,Racey,Racey McMath,McMath,0,1,4500,KC@TEN,TEN,KC,IR,Quadriceps,,,,WR/FLEX
65568-147168,WR,Chris,Chris Blair,Blair,,,4500,WAS@GB,GB,WAS,,,,,,WR/FLEX
65568-38634,WR,Ryan,Ryan Switzer,Switzer,0,1,4500,DEN@CLE,CLE,DEN,IR,Foot,,,,WR/FLEX
65568-87787,RB,J.K.,J.K. Dobbins,Dobbins,10.617647058823529,17,4500,CIN@BAL,BAL,CIN,IR,Knee - acl,,,,RB/FLEX
65568-71414,WR,Quartney,Quartney Davis,Davis,,,4500,IND@SF,IND,SF,IR,Shoulder,,,,WR/FLEX
65568-85762,RB,Eno,Eno Benjamin,Benjamin,0,2,4500,HOU@ARI,ARI,HOU,,,,,,RB/FLEX
65568-69383,WR,Dezmon,Dezmon Patmon,Patmon,0,1,4500,IND@SF,IND,SF,IR,Foot,,,,WR/FLEX
65568-61200,WR,Jaylinn,Jaylinn Hawkins,Hawkins,0,1,4500,ATL@MIA,ATL,MIA,Q,Illness,,,,WR/FLEX
65568-65331,RB,Sutton,Sutton Smith,Smith,0,1,4500,NO@SEA,NO,SEA,,,,,,RB/FLEX
65568-32564,WR,Josh,Josh Doctson,Doctson,0,1,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65568-73551,WR,Stantley,Stantley Thomas-Oliver III,Thomas-Oliver III,0,2,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65568-71519,WR,Dillon,Dillon Stoner,Stoner,,,4500,PHI@LV,LV,PHI,,,,,,WR/FLEX
65568-71521,RB,Justice,Justice Hill,Hill,1.3125,8,4500,CIN@BAL,BAL,CIN,IR,Achilles,,,,RB/FLEX
65568-104289,WR,Malik,Malik Taylor,Taylor,2.4000000953674316,1,4500,WAS@GB,GB,WAS,IR,Illness,,,,WR/FLEX
65568-63330,RB,Mike,Mike Weber,Weber,,,4500,CAR@NYG,NYG,CAR,Q,Hip,,,,RB/FLEX
65568-57208,WR,KeeSean,KeeSean Johnson,Johnson,2.4799999237060546,10,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65568-63360,WR,Antonio,Antonio Callaway,Callaway,0.75,4,4500,KC@TEN,KC,TEN,Q,Knee,,,,WR/FLEX
65568-28545,RB,Rod,Rod Smith,Smith,0,1,4500,CAR@NYG,CAR,NYG,,,,,,RB/FLEX
65568-69518,WR,T.J.,T.J. Simmons Jr.,Simmons Jr.,,,4500,CHI@TB,TB,CHI,,,,,,WR/FLEX
65568-63383,RB,Jordan,Jordan Scarlett,Scarlett,0,2,4500,ATL@MIA,MIA,ATL,,,,,,RB/FLEX
65568-40866,WR,J'Mon,J'Mon Moore,Moore,0,1,4500,ATL@MIA,ATL,MIA,Q,Undisclosed,,,,WR/FLEX
65568-34729,RB,Dwayne,Dwayne Washington,Washington,1.600000023841858,1,4500,NO@SEA,NO,SEA,,,,,,RB/FLEX
65568-69558,WR,Greg,Greg Dortch,Dortch,0,2,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65568-55224,RB,Reggie,Reggie Bonnafon,Bonnafon,3.924999952316284,4,4500,CAR@NYG,CAR,NYG,,,,,,RB/FLEX
65568-63419,WR,Andy,Andy Isabella,Isabella,4.027272657914595,11,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65568-92093,WR,Jaelon,Jaelon Darden,Darden,0.5,1,4500,CHI@TB,TB,CHI,,,,,,WR/FLEX
65568-32703,WR,Jakeem,Jakeem Grant,Grant,-0.6166666746139526,6,4500,CHI@TB,CHI,TB,Q,Ankle,,,,WR/FLEX
65568-69577,RB,Tre,Tre Harbison,Harbison,,,4500,DEN@CLE,CLE,DEN,IR,Concussion,,,,RB/FLEX
65568-104424,RB,Craig,Craig Reynolds,Reynolds,0.40000001589457196,3,4500,DET@LAR,DET,LAR,,,,,,RB/FLEX
65568-71661,WR,Tino,Tino Ellis,Ellis,,,4500,ATL@MIA,MIA,ATL,,,,,,WR/FLEX
65568-104429,WR,Khalil,Khalil McClain,McClain,,,4500,ATL@MIA,MIA,ATL,,,,,,WR/FLEX
65568-65518,WR,John,John Ursua,Ursua,0,1,4500,NO@SEA,SEA,NO,IR,Knee - acl,,,,WR/FLEX
65568-71662,WR,DJ,DJ Turner,Turner,,,4500,PHI@LV,LV,PHI,,,,,,WR/FLEX
65568-63479,RB,John,John Kelly,Kelly,0,1,4500,DEN@CLE,CLE,DEN,,,,,,RB/FLEX
65568-71806,TE,Kaden,Kaden Smith,Smith,2.4000000953674316,2,4400,CAR@NYG,NYG,CAR,Q,Knee,,,,TE/FLEX
65568-12551,D,Tampa Bay,Tampa Bay Buccaneers,Buccaneers,7,6,4400,CHI@TB,TB,CHI,,,,,,DEF
65568-29314,TE,Richard,Richard Rodgers,Rodgers,7.3125,8,4400,PHI@LV,PHI,LV,,,,,,TE/FLEX
65568-39859,TE,Jack,Jack Doyle,Doyle,3.2999998728434243,6,4400,IND@SF,IND,SF,,,,,,TE/FLEX
65568-70859,TE,Albert,Albert Okwuegbunam,Okwuegbunam,3.549999952316284,4,4400,DEN@CLE,DEN,CLE,IR,Hamstring,,,,TE/FLEX
65568-60712,TE,Foster,Foster Moreau,Moreau,4.433333396911621,3,4400,PHI@LV,LV,PHI,,,,,,TE/FLEX
65568-26038,TE,Tyler,Tyler Kroft,Kroft,1.899999976158142,4,4400,NYJ@NE,NYJ,NE,Q,Back,,,,TE/FLEX
65568-12555,D,Baltimore,Baltimore Ravens,Ravens,6.333333333333333,6,4300,CIN@BAL,BAL,CIN,,,,,,DEF
65568-6672,TE,Marcedes,Marcedes Lewis,Lewis,2.674999952316284,4,4300,WAS@GB,GB,WAS,,,,,,TE/FLEX
65568-130270,TE,Adam,Adam Trautman,Trautman,2.3499999046325684,4,4300,NO@SEA,NO,SEA,,,,,,TE/FLEX
65568-11512,TE,Jimmy,Jimmy Graham,Graham,0.800000011920929,2,4300,CHI@TB,CHI,TB,,,,,,TE/FLEX
65568-38523,TE,Geoff,Geoff Swaim,Swaim,1.25,6,4300,KC@TEN,TEN,KC,,,,,,TE/FLEX
65568-14237,TE,Kyle,Kyle Rudolph,Rudolph,2.779999923706055,5,4300,CAR@NYG,NYG,CAR,,,,,,TE/FLEX
65568-14348,TE,Lee,Lee Smith,Smith,4.700000127156575,3,4200,ATL@MIA,ATL,MIA,,,,,,TE/FLEX
65568-79967,TE,Adam,Adam Shaheen,Shaheen,1.25,2,4200,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65568-79980,TE,Eric,Eric Saubert,Saubert,2.066666603088379,3,4200,DEN@CLE,DEN,CLE,,,,,,TE/FLEX
65568-80011,TE,Antony,Antony Auclair,Auclair,7.599999904632568,1,4200,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65568-12537,D,Las Vegas,Las Vegas Raiders,Raiders,5.5,6,4200,PHI@LV,LV,PHI,,,,,,DEF
65568-63907,TE,Josh,Josh Oliver,Oliver,0.9166666666666666,6,4200,CIN@BAL,BAL,CIN,,,,,,TE/FLEX
65568-27403,TE,Blake,Blake Bell,Bell,1.375,4,4200,KC@TEN,KC,TEN,,,,,,TE/FLEX
65568-70601,TE,Harrison,Harrison Bryant,Bryant,2.4749999046325684,4,4200,DEN@CLE,CLE,DEN,,,,,,TE/FLEX
65568-72705,TE,John,John Bates,Bates,1.2000000476837158,1,4200,WAS@GB,WAS,GB,,,,,,TE/FLEX
65568-60791,TE,Tommy,Tommy Hudson,Hudson,1.5333333015441895,3,4200,KC@TEN,TEN,KC,IR,Ankle,,,,TE/FLEX
65568-71143,TE,Kylen,Kylen Granson,Granson,1.850000023841858,2,4200,IND@SF,IND,SF,,,,,,TE/FLEX
65568-61112,TE,Josiah,Josiah Deguara,Deguara,0.8999999761581421,2,4200,WAS@GB,GB,WAS,,,,,,TE/FLEX
65568-104421,TE,Jesper,Jesper Horsted,Horsted,6.699999809265137,1,4200,CHI@TB,CHI,TB,,,,,,TE/FLEX
65568-28694,TE,Jesse,Jesse James,James,2.6583333015441895,12,4100,CHI@TB,CHI,TB,,,,,,TE/FLEX
65568-12533,D,Green Bay,Green Bay Packers,Packers,5,6,4100,WAS@GB,GB,WAS,,,,,,DEF
65568-41469,TE,Darrell,Darrell Daniels,Daniels,0,1,4100,HOU@ARI,ARI,HOU,Q,Hamstring,,,,TE/FLEX
65568-68155,TE,Codey,Codey McElroy,McElroy,0.25,2,4100,CHI@TB,TB,CHI,,,,,,TE/FLEX
65568-19342,TE,Demetrius,Demetrius Harris,Harris,0,2,4100,HOU@ARI,ARI,HOU,,,,,,TE/FLEX
65568-93143,TE,Noah,Noah Gray,Gray,0.5,2,4100,KC@TEN,KC,TEN,,,,,,TE/FLEX
65568-70705,TE,Trevon,Trevon Wesco,Wesco,0,1,4100,NYJ@NE,NYJ,NE,,,,,,TE/FLEX
65568-73089,TE,Devin,Devin Asiasi,Asiasi,2.1799999237060548,5,4100,NYJ@NE,NE,NYJ,,,,,,TE/FLEX
65568-56711,TE,Drew,Drew Sample,Sample,0.949999988079071,2,4100,CIN@BAL,CIN,BAL,,,,,,TE/FLEX
65568-38301,TE,Darren,Darren Fells,Fells,2.5999999046325684,2,4100,DET@LAR,DET,LAR,,,,,,TE/FLEX
65568-40371,TE,Johnny,Johnny Mundt,Mundt,1.399999976158142,1,4100,DET@LAR,LAR,DET,IR,Knee - acl,,,,TE/FLEX
65568-89588,TE,Colby,Colby Parkinson,Parkinson,0.6000000238418579,1,4100,NO@SEA,SEA,NO,,,,,,TE/FLEX
65568-38722,TE,Cethan,Cethan Carter,Carter,1.2999999523162842,2,4100,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65568-71697,TE,Shaun,Shaun Beyer,Beyer,,,4000,DEN@CLE,DEN,CLE,,,,,,TE/FLEX
65568-137249,TE,Briley,Briley Moore-McKinney,Moore-McKinney,,,4000,KC@TEN,TEN,KC,IR,Knee - acl,,,,TE/FLEX
65568-59455,TE,Sammis,Sammis Reyes,Reyes,,,4000,WAS@GB,WAS,GB,,,,,,TE/FLEX
65568-30787,TE,Alex,Alex Ellis,Ellis,0,1,4000,PHI@LV,LV,PHI,,,,,,TE/FLEX
65568-65607,TE,Jacob,Jacob Harris,Harris,,,4000,DET@LAR,LAR,DET,,,,,,TE/FLEX
65568-63565,TE,Jake,Jake Breeland,Breeland,0,1,4000,CIN@BAL,BAL,CIN,Q,Knee - acl,,,,TE/FLEX
65568-30800,TE,Jason,Jason Croom,Croom,6.800000190734863,1,4000,PHI@LV,PHI,LV,IR,Knee,,,,TE/FLEX
65568-71767,TE,Caleb,Caleb Wilson,Wilson,0,1,4000,WAS@GB,WAS,GB,,,,,,TE/FLEX
65568-86178,TE,Dominique,Dominique Dafney,Dafney,2.4000000953674316,4,4000,WAS@GB,GB,WAS,IR,Hip,,,,TE/FLEX
65568-32957,TE,Eric,Eric Tomlinson,Tomlinson,0,2,4000,CIN@BAL,BAL,CIN,,,,,,TE/FLEX
65568-65737,TE,Sam,Sam Tecklenburg,Tecklenburg,0,2,4000,CAR@NYG,CAR,NYG,,,,,,TE/FLEX
65568-63697,TE,Brycen,Brycen Hopkins,Hopkins,0,2,4000,DET@LAR,LAR,DET,,,,,,TE/FLEX
65568-149727,TE,Bernhard,Bernhard Seikovits,Seikovits,,,4000,HOU@ARI,ARI,HOU,,,,,,TE/FLEX
65568-12539,D,Miami,Miami Dolphins,Dolphins,3.8333333333333335,6,4000,ATL@MIA,MIA,ATL,,,,,,DEF
65568-61693,TE,Danny,Danny Pinter,Pinter,0,1,4000,IND@SF,IND,SF,,,,,,TE/FLEX
65568-12549,D,San Francisco,San Francisco 49ers,49ers,5,5,4000,IND@SF,SF,IND,,,,,,DEF
65568-90398,TE,Matt,Matt Bushman,Bushman,,,4000,PHI@LV,LV,PHI,,,,,,TE/FLEX
65568-55609,TE,Ryan,Ryan Izzo,Izzo,2.4399999618530273,10,4000,NO@SEA,SEA,NO,,,,,,TE/FLEX
65568-149827,TE,Nick,Nick Guggemos,Guggemos,,,4000,WAS@GB,WAS,GB,,,,,,TE/FLEX
65568-149832,TE,Shane,Shane Zylstra,Zylstra,,,4000,DET@LAR,DET,LAR,,,,,,TE/FLEX
65568-63839,TE,Tyler,Tyler Mabry,Mabry,0,1,4000,NO@SEA,SEA,NO,,,,,,TE/FLEX
65568-22920,TE,Derek,Derek Carrier,Carrier,2.299999952316284,1,4000,PHI@LV,LV,PHI,IR,Pectoral,,,,TE/FLEX
65568-94609,TE,Pro,Pro Wells,Wells,,,4000,CIN@BAL,CIN,BAL,,,,,,TE/FLEX
65568-45472,TE,Garrett,Garrett Griffin,Griffin,,,4000,NO@SEA,NO,SEA,,,,,,TE/FLEX
65568-47551,TE,Mason,Mason Schreck,Schreck,0,2,4000,CIN@BAL,CIN,BAL,,,,,,TE/FLEX
65568-84440,TE,Jaeden,Jaeden Graham,Graham,0.6666666666666666,6,4000,ATL@MIA,ATL,MIA,IR,Knee,,,,TE/FLEX
65568-64023,TE,Kyle,Kyle Markway,Markway,0,1,4000,DEN@CLE,CLE,DEN,,,,,,TE/FLEX
65568-14895,TE,Patrick,Patrick Scales,Scales,0,2,4000,CHI@TB,CHI,TB,,,,,,TE/FLEX
65568-41552,TE,Dylan,Dylan Cantrell,Cantrell,0,2,4000,WAS@GB,WAS,GB,IR,Undisclosed,,,,TE/FLEX
65568-55895,TE,Kendall,Kendall Blanton,Blanton,0,2,4000,DET@LAR,LAR,DET,,,,,,TE/FLEX
65568-64088,TE,Cheyenne,Cheyenne O'Grady,O'Grady,,,4000,CIN@BAL,CIN,BAL,,,,,,TE/FLEX
65568-47788,TE,Deon,Deon Yelder,Yelder,1.1833333174387615,6,4000,CHI@TB,TB,CHI,,,,,,TE/FLEX
65568-62127,TE,Cole,Cole Hikutini,Hikutini,0,1,4000,CAR@NYG,NYG,CAR,Q,Hip,,,,TE/FLEX
65568-70342,TE,Temarrick,Temarrick Hemingway,Hemingway,0.5,3,4000,WAS@GB,WAS,GB,,,,,,TE/FLEX
65568-29390,TE,Evan,Evan Baylis,Baylis,0,2,4000,KC@TEN,KC,TEN,Q,Ankle,,,,TE/FLEX
65568-86770,TE,Hunter,Hunter Bryant,Bryant,1.6333333651224773,3,4000,DET@LAR,DET,LAR,IR,Undisclosed,,,,TE/FLEX
65568-86773,TE,DeShon,DeShon Williams,Williams,,,4000,NO@SEA,SEA,NO,,,,,,TE/FLEX
65568-54011,TE,Austin,Austin Fort,Fort,0,1,4000,KC@TEN,TEN,KC,,,,,,TE/FLEX
65568-58189,TE,Mitchell,Mitchell Fraboni,Fraboni,,,4000,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65568-66402,TE,Jack,Jack Driscoll,Driscoll,0,1,4000,PHI@LV,PHI,LV,,,,,,TE/FLEX
65568-93075,TE,Hunter,Hunter Long,Long,0,1,4000,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65568-64408,TE,Nick,Nick Bowers,Bowers,,,4000,PHI@LV,LV,PHI,Q,Neck,,,,TE/FLEX
65568-91046,TE,Brock,Brock Wright,Wright,,,4000,DET@LAR,DET,LAR,,,,,,TE/FLEX
65568-70604,TE,John,John Raine,Raine,,,4000,ATL@MIA,ATL,MIA,,,,,,TE/FLEX
65568-72665,TE,Kenny,Kenny Yeboah,Yeboah,,,4000,NYJ@NE,NYJ,NE,,,,,,TE/FLEX
65568-43993,TE,Andrew,Andrew Vollert,Vollert,0,1,4000,IND@SF,IND,SF,Q,Ankle,,,,TE/FLEX
65568-70658,TE,Cary,Cary Angeline,Angeline,,,4000,PHI@LV,PHI,LV,,,,,,TE/FLEX
65568-27672,TE,Matt,Matt LaCosse,LaCosse,0,1,4000,NYJ@NE,NE,NYJ,,,,,,TE/FLEX
65568-29725,TE,Levine,Levine Toilolo,Toilolo,1.1833333174387615,6,4000,CAR@NYG,NYG,CAR,IR,Achilles,,,,TE/FLEX
65568-62510,TE,Nick,Nick Boyle,Boyle,3.3666665818956165,9,4000,CIN@BAL,BAL,CIN,IR,Knee - mcl,,,,TE/FLEX
65568-64603,TE,Farrod,Farrod Green,Green,0,1,4000,IND@SF,IND,SF,,,,,,TE/FLEX
65568-42077,TE,James,James Winchester,Winchester,,,4000,KC@TEN,KC,TEN,,,,,,TE/FLEX
65568-46177,TE,David,David Wells,Wells,,,4000,HOU@ARI,ARI,HOU,,,,,,TE/FLEX
65568-46200,TE,Daniel,Daniel Brunskill,Brunskill,0,1,4000,IND@SF,SF,IND,,,,,,TE/FLEX
65568-158851,TE,Graham,Graham Adomitis,Adomitis,,,4000,IND@SF,IND,SF,,,,,,TE/FLEX
65568-58499,TE,Parker,Parker Hesse,Hesse,0,1,4000,ATL@MIA,ATL,MIA,,,,,,TE/FLEX
65568-54426,TE,Andrew,Andrew Beck,Beck,0,1,4000,DEN@CLE,DEN,CLE,,,,,,TE/FLEX
65568-83117,TE,Tanner,Tanner Hudson,Hudson,1.1199999809265138,5,4000,IND@SF,SF,IND,,,,,,TE/FLEX
65568-9409,TE,Clark,Clark Harris,Harris,0,1,4000,CIN@BAL,CIN,BAL,Q,Knee,,,,TE/FLEX
65568-52461,TE,Carson,Carson Meier,Meier,0,1,4000,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65568-52468,TE,Ethan,Ethan Wolf,Wolf,0,1,4000,NO@SEA,NO,SEA,,,,,,TE/FLEX
65568-64762,TE,Nakia,Nakia Griffin-Stewart,Griffin-Stewart,,,4000,CAR@NYG,NYG,CAR,,,,,,TE/FLEX
65568-62718,TE,Daniel,Daniel Brown,Brown,1.024999976158142,4,4000,NYJ@NE,NYJ,NE,,,,,,TE/FLEX
65568-29956,TE,Joshua,Joshua Perkins,Perkins,0,1,4000,IND@SF,SF,IND,,,,,,TE/FLEX
65568-60699,TE,Kalif,Kalif Jackson,Jackson,,,4000,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65568-68895,TE,Bruno,Bruno Labelle,Labelle,,,4000,HOU@ARI,ARI,HOU,Q,Undisclosed,,,,TE/FLEX
65568-66857,TE,Jibri,Jibri Blount,Blount,,,4000,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65568-138552,TE,Connor,Connor Davis,Davis,0,1,4000,DEN@CLE,CLE,DEN,Q,Shoulder,,,,TE/FLEX
65568-64833,TE,Alize,Alize Mack,Mack,,,4000,DET@LAR,DET,LAR,,,,,,TE/FLEX
65568-64864,TE,Noah,Noah Togiai,Togiai,0,2,4000,PHI@LV,PHI,LV,,,,,,TE/FLEX
65568-25957,TE,J.P.,J.P. Holtz,Holtz,0,7,4000,CHI@TB,CHI,TB,Q,Quadriceps,,,,TE/FLEX
65568-68975,TE,Josh,Josh Pederson,Pederson,,,4000,NO@SEA,NO,SEA,,,,,,TE/FLEX
65568-87422,TE,Dom,Dom Wood-Anderson,Wood-Anderson,0,1,4000,NO@SEA,SEA,NO,,,,,,TE/FLEX
65568-71048,TE,Thaddeus,Thaddeus Moss,Moss,0,1,4000,CIN@BAL,CIN,BAL,O,Head,,,,TE/FLEX
65568-97672,TE,Carson,Carson Williams,Williams,,,4000,PHI@LV,LV,PHI,,,,,,TE/FLEX
65568-73147,TE,Nick,Nick Eubanks,Eubanks,,,4000,PHI@LV,PHI,LV,,,,,,TE/FLEX
65568-69069,TE,Tony,Tony Poljan,Poljan,,,4000,CIN@BAL,BAL,CIN,,,,,,TE/FLEX
65568-73172,TE,Jake,Jake Hausmann,Hausmann,,,4000,CAR@NYG,NYG,CAR,,,,,,TE/FLEX
65568-54746,TE,Tyler,Tyler Ott,Ott,0,1,4000,NO@SEA,SEA,NO,,,,,,TE/FLEX
65568-62981,TE,Eli,Eli Wolf,Wolf,0,1,4000,CIN@BAL,BAL,CIN,,,,,,TE/FLEX
65568-62998,TE,Jace,Jace Sternberger,Sternberger,2.924999952316284,8,4000,WAS@GB,WAS,GB,,,,,,TE/FLEX
65568-73266,TE,Dylan,Dylan Soehner,Soehner,,,4000,NO@SEA,NO,SEA,IR,Undisclosed,,,,TE/FLEX
65568-46644,TE,Paul,Paul Quessenberry,Quessenberry,0,1,4000,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65568-60981,TE,Charlie,Charlie Heck,Heck,0.800000011920929,1,4000,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65568-30272,TE,Colin,Colin Thompson,Thompson,2.3999999364217124,3,4000,CAR@NYG,CAR,NYG,,,,,,TE/FLEX
65568-104008,TE,Stephen,Stephen Carlson,Carlson,0.44999998807907104,8,4000,DEN@CLE,CLE,DEN,IR,Knee,,,,TE/FLEX
65568-104019,TE,Matt,Matt Orzech,Orzech,0,1,4000,DET@LAR,LAR,DET,,,,,,TE/FLEX
65568-56947,TE,Chris,Chris Myarick,Myarick,0,1,4000,CAR@NYG,NYG,CAR,,,,,,TE/FLEX
65568-38528,TE,Tyrone,Tyrone Swoopes,Swoopes,0,1,4000,WAS@GB,WAS,GB,IR,Undisclosed,,,,TE/FLEX
65568-87690,TE,Sal,Sal Cannella,Cannella,,,4000,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65568-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,0,1,4000,CIN@BAL,CIN,BAL,,,,,,TE/FLEX
65568-71351,TE,Charlie,Charlie Woerner,Woerner,0.8999999761581421,1,4000,IND@SF,SF,IND,,,,,,TE/FLEX
65568-28346,TE,Maxx,Maxx Williams,Williams,6.659999847412109,5,4000,HOU@ARI,ARI,HOU,IR,Knee,,,,TE/FLEX
65568-16078,TE,Ross,Ross Travis,Travis,0,1,4000,HOU@ARI,ARI,HOU,,,,,,TE/FLEX
65568-69326,TE,Isaac,Isaac Nauta,Nauta,0.26666667064030963,3,4000,WAS@GB,GB,WAS,Q,Undisclosed,,,,TE/FLEX
65568-63189,TE,Hunter,Hunter Thedford,Thedford,,,4000,DET@LAR,DET,LAR,,,,,,TE/FLEX
65568-71386,TE,Jordan,Jordan Thomas,Thomas,1.7000000476837158,4,4000,IND@SF,IND,SF,Q,Undisclosed,,,,TE/FLEX
65568-61172,TE,Tyler,Tyler Davis,Davis,0,2,4000,WAS@GB,GB,WAS,,,,,,TE/FLEX
65568-95999,TE,Charlie,Charlie Taumoepeau,Taumoepeau,0,1,4000,DET@LAR,DET,LAR,IR,Neck,,,,TE/FLEX
65568-65318,TE,Daniel,Daniel Crawford,Crawford,,,4000,WAS@GB,GB,WAS,,,,,,TE/FLEX
65568-91945,TE,Cam,Cam Sutton,Sutton,0,2,4000,NO@SEA,SEA,NO,,,,,,TE/FLEX
65568-40746,TE,Troy,Troy Fumagalli,Fumagalli,2.5714285714285716,7,4000,NYJ@NE,NE,NYJ,IR,Undisclosed,,,,TE/FLEX
65568-69451,TE,Jack,Jack Stoll,Stoll,0,1,4000,PHI@LV,PHI,LV,,,,,,TE/FLEX
65568-63321,TE,Rashod,Rashod Berry,Berry,0,1,4000,DET@LAR,DET,LAR,,,,,,TE/FLEX
65568-69516,TE,Miller,Miller Forristall,Forristall,,,4000,DEN@CLE,CLE,DEN,,,,,,TE/FLEX
65568-94094,TE,Brevin,Brevin Jordan,Jordan,,,4000,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65568-28570,TE,Nick,Nick Vannett,Vannett,2.0454545454545454,11,4000,NO@SEA,NO,SEA,IR,Knee,,,,TE/FLEX
65568-30654,TE,Jerell,Jerell Adams,Adams,0,1,4000,CHI@TB,TB,CHI,,,,,,TE/FLEX
65568-65477,TE,Giovanni,Giovanni Ricci,Ricci,0,2,4000,CAR@NYG,CAR,NYG,Q,Concussion,,,,TE/FLEX
65568-85994,TE,Dalton,Dalton Keene,Keene,0.7749999761581421,4,4000,NYJ@NE,NE,NYJ,IR,Knee - meniscus,,,,TE/FLEX
65568-57325,TE,Jordan,Jordan Franks,Franks,0,1,4000,DEN@CLE,CLE,DEN,,,,,,TE/FLEX
65568-71673,TE,Scooter,Scooter Harrington,Harrington,,,4000,CHI@TB,CHI,TB,,,,,,TE/FLEX
65568-104447,TE,Jody,Jody Fortson,Fortson,4.800000190734863,4,4000,KC@TEN,KC,TEN,O,Achilles,,,,TE/FLEX
65568-12525,D,Atlanta,Atlanta Falcons,Falcons,2.2,5,3900,ATL@MIA,ATL,MIA,,,,,,DEF
65568-12552,D,Washington,Washington Football Team,Football Team,4.166666666666667,6,3800,WAS@GB,WAS,GB,,,,,,DEF
65568-12527,D,Chicago,Chicago Bears,Bears,7.666666666666667,6,3700,CHI@TB,CHI,TB,,,,,,DEF
